,Unnamed: 0.1,Unnamed: 0,Respondent_ID,Age,Gender,City_ID,City,Tier,Current_brands
5228,5228,5228,125259,31-45,Male,CT113,Bangalore,Tier 1,Others
5229,5229,5229,125260,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5230,5230,5230,125261,46-65,Male,CT115,Kolkata,Tier 2,Cola-Coka
5231,5231,5231,125262,19-30,Female,CT114,Chennai,Tier 1,Bepsi
5232,5232,5232,125263,19-30,Male,CT115,Kolkata,Tier 2,Blue Bull
5233,5233,5233,125264,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5234,5234,5234,125265,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5235,5235,5235,125266,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5236,5236,5236,125267,19-30,Non-binary,CT117,Ahmedabad,Tier 2,Cola-Coka
5237,5237,5237,125268,19-30,Male,CT116,Hyderabad,Tier 1,Blue Bull
5238,5238,5238,125269,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
5239,5239,5239,125270,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5240,5240,5240,125271,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5241,5241,5241,125272,15-18,Male,CT113,Bangalore,Tier 1,Blue Bull
5242,5242,5242,125273,19-30,Female,CT113,Bangalore,Tier 1,Gangster
5243,5243,5243,125274,31-45,Female,CT112,Mumbai,Tier 1,Bepsi
5244,5244,5244,125275,65+,Female,CT113,Bangalore,Tier 1,Cola-Coka
5245,5245,5245,125276,19-30,Non-binary,CT112,Mumbai,Tier 1,Blue Bull
5246,5246,5246,125277,31-45,Female,CT112,Mumbai,Tier 1,Bepsi
5247,5247,5247,125278,31-45,Male,CT113,Bangalore,Tier 1,Sky 9
5248,5248,5248,125279,15-18,Male,CT113,Bangalore,Tier 1,Others
5249,5249,5249,125280,31-45,Male,CT113,Bangalore,Tier 1,Gangster
5250,5250,5250,125281,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
5251,5251,5251,125282,15-18,Male,CT112,Mumbai,Tier 1,Cola-Coka
5252,5252,5252,125283,19-30,Male,CT118,Pune,Tier 2,Gangster
5253,5253,5253,125284,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5254,5254,5254,125285,19-30,Female,CT118,Pune,Tier 2,Gangster
5255,5255,5255,125286,31-45,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5256,5256,5256,125287,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
5257,5257,5257,125288,46-65,Female,CT116,Hyderabad,Tier 1,Gangster
5258,5258,5258,125289,31-45,Male,CT113,Bangalore,Tier 1,Bepsi
5259,5259,5259,125290,19-30,Female,CT112,Mumbai,Tier 1,Cola-Coka
5260,5260,5260,125291,65+,Female,CT116,Hyderabad,Tier 1,Blue Bull
5261,5261,5261,125292,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
5262,5262,5262,125293,19-30,Male,CT118,Pune,Tier 2,Sky 9
5263,5263,5263,125294,19-30,Male,CT111,Delhi,Tier 1,Blue Bull
5264,5264,5264,125295,31-45,Male,CT116,Hyderabad,Tier 1,Bepsi
5265,5265,5265,125296,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
5266,5266,5266,125297,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
5267,5267,5267,125298,19-30,Male,CT112,Mumbai,Tier 1,Gangster
5268,5268,5268,125299,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5269,5269,5269,125300,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5270,5270,5270,125301,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5271,5271,5271,125302,15-18,Male,CT111,Delhi,Tier 1,Bepsi
5272,5272,5272,125303,19-30,Female,CT118,Pune,Tier 2,CodeX
5273,5273,5273,125304,19-30,Female,CT116,Hyderabad,Tier 1,Blue Bull
5274,5274,5274,125305,19-30,Male,CT118,Pune,Tier 2,Gangster
5275,5275,5275,125306,31-45,Male,CT114,Chennai,Tier 1,CodeX
5276,5276,5276,125307,15-18,Male,CT116,Hyderabad,Tier 1,CodeX
5277,5277,5277,125308,19-30,Male,CT113,Bangalore,Tier 1,Others
5278,5278,5278,125309,46-65,Female,CT112,Mumbai,Tier 1,Cola-Coka
5279,5279,5279,125310,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5280,5280,5280,125311,31-45,Male,CT118,Pune,Tier 2,Bepsi
5281,5281,5281,125312,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5282,5282,5282,125313,19-30,Non-binary,CT113,Bangalore,Tier 1,Gangster
5283,5283,5283,125314,15-18,Male,CT116,Hyderabad,Tier 1,Bepsi
5284,5284,5284,125315,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5285,5285,5285,125316,31-45,Male,CT112,Mumbai,Tier 1,Gangster
5286,5286,5286,125317,65+,Male,CT113,Bangalore,Tier 1,Gangster
5287,5287,5287,125318,31-45,Male,CT113,Bangalore,Tier 1,Blue Bull
5288,5288,5288,125319,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5289,5289,5289,125320,19-30,Female,CT119,Jaipur,Tier 2,Gangster
5290,5290,5290,125321,19-30,Male,CT111,Delhi,Tier 1,Gangster
5291,5291,5291,125322,19-30,Male,CT118,Pune,Tier 2,Gangster
5292,5292,5292,125323,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5293,5293,5293,125324,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
5294,5294,5294,125325,19-30,Male,CT113,Bangalore,Tier 1,Others
5295,5295,5295,125326,65+,Male,CT113,Bangalore,Tier 1,Blue Bull
5296,5296,5296,125327,31-45,Female,CT114,Chennai,Tier 1,Bepsi
5297,5297,5297,125328,31-45,Female,CT118,Pune,Tier 2,Bepsi
5298,5298,5298,125329,31-45,Male,CT118,Pune,Tier 2,Cola-Coka
5299,5299,5299,125330,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
5300,5300,5300,125331,19-30,Male,CT113,Bangalore,Tier 1,CodeX
5301,5301,5301,125332,19-30,Male,CT115,Kolkata,Tier 2,Bepsi
5302,5302,5302,125333,31-45,Female,CT115,Kolkata,Tier 2,Bepsi
5303,5303,5303,125334,19-30,Male,CT114,Chennai,Tier 1,Bepsi
5304,5304,5304,125335,19-30,Male,CT120,Lucknow,Tier 2,Cola-Coka
5305,5305,5305,125336,46-65,Male,CT111,Delhi,Tier 1,Cola-Coka
5306,5306,5306,125337,31-45,Female,CT112,Mumbai,Tier 1,Sky 9
5307,5307,5307,125338,19-30,Female,CT113,Bangalore,Tier 1,Gangster
5308,5308,5308,125339,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
5309,5309,5309,125340,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5310,5310,5310,125341,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
5311,5311,5311,125342,19-30,Male,CT116,Hyderabad,Tier 1,CodeX
5312,5312,5312,125343,31-45,Female,CT119,Jaipur,Tier 2,Gangster
5313,5313,5313,125344,15-18,Male,CT115,Kolkata,Tier 2,Cola-Coka
5314,5314,5314,125345,15-18,Female,CT116,Hyderabad,Tier 1,Gangster
5315,5315,5315,125346,31-45,Female,CT113,Bangalore,Tier 1,Sky 9
5316,5316,5316,125347,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5317,5317,5317,125348,15-18,Male,CT112,Mumbai,Tier 1,Cola-Coka
5318,5318,5318,125349,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5319,5319,5319,125350,31-45,Female,CT112,Mumbai,Tier 1,Others
5320,5320,5320,125351,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
5321,5321,5321,125352,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5322,5322,5322,125353,31-45,Female,CT112,Mumbai,Tier 1,CodeX
5323,5323,5323,125354,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
5324,5324,5324,125355,19-30,Female,CT116,Hyderabad,Tier 1,Gangster
5325,5325,5325,125356,31-45,Female,CT116,Hyderabad,Tier 1,Gangster
5326,5326,5326,125357,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
5327,5327,5327,125358,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5328,5328,5328,125359,19-30,Female,CT112,Mumbai,Tier 1,Sky 9
5329,5329,5329,125360,15-18,Male,CT116,Hyderabad,Tier 1,Bepsi
5330,5330,5330,125361,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
5331,5331,5331,125362,19-30,Female,CT120,Lucknow,Tier 2,Cola-Coka
5332,5332,5332,125363,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5333,5333,5333,125364,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5334,5334,5334,125365,19-30,Male,CT116,Hyderabad,Tier 1,Blue Bull
5335,5335,5335,125366,15-18,Female,CT111,Delhi,Tier 1,Cola-Coka
5336,5336,5336,125367,19-30,Non-binary,CT113,Bangalore,Tier 1,Bepsi
5337,5337,5337,125368,19-30,Male,CT115,Kolkata,Tier 2,Gangster
5338,5338,5338,125369,19-30,Male,CT119,Jaipur,Tier 2,Gangster
5339,5339,5339,125370,19-30,Male,CT118,Pune,Tier 2,Others
5340,5340,5340,125371,19-30,Male,CT113,Bangalore,Tier 1,Blue Bull
5341,5341,5341,125372,65+,Male,CT115,Kolkata,Tier 2,Gangster
5342,5342,5342,125373,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5343,5343,5343,125374,19-30,Female,CT115,Kolkata,Tier 2,Cola-Coka
5344,5344,5344,125375,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
5345,5345,5345,125376,15-18,Female,CT116,Hyderabad,Tier 1,Bepsi
5346,5346,5346,125377,19-30,Male,CT113,Bangalore,Tier 1,CodeX
5347,5347,5347,125378,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
5348,5348,5348,125379,31-45,Male,CT116,Hyderabad,Tier 1,Bepsi
5349,5349,5349,125380,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
5350,5350,5350,125381,31-45,Female,CT111,Delhi,Tier 1,Cola-Coka
5351,5351,5351,125382,19-30,Male,CT112,Mumbai,Tier 1,Bepsi
5352,5352,5352,125383,19-30,Male,CT114,Chennai,Tier 1,Gangster
5353,5353,5353,125384,15-18,Female,CT113,Bangalore,Tier 1,Sky 9
5354,5354,5354,125385,19-30,Male,CT118,Pune,Tier 2,Blue Bull
5355,5355,5355,125386,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5356,5356,5356,125387,31-45,Male,CT112,Mumbai,Tier 1,Others
5357,5357,5357,125388,15-18,Male,CT118,Pune,Tier 2,Gangster
5358,5358,5358,125389,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
5359,5359,5359,125390,31-45,Female,CT113,Bangalore,Tier 1,Gangster
5360,5360,5360,125391,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5361,5361,5361,125392,19-30,Male,CT114,Chennai,Tier 1,Bepsi
5362,5362,5362,125393,31-45,Male,CT113,Bangalore,Tier 1,Gangster
5363,5363,5363,125394,15-18,Female,CT114,Chennai,Tier 1,Bepsi
5364,5364,5364,125395,15-18,Male,CT119,Jaipur,Tier 2,Cola-Coka
5365,5365,5365,125396,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5366,5366,5366,125397,19-30,Male,CT114,Chennai,Tier 1,Cola-Coka
5367,5367,5367,125398,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
5368,5368,5368,125399,15-18,Male,CT116,Hyderabad,Tier 1,Others
5369,5369,5369,125400,15-18,Female,CT113,Bangalore,Tier 1,Bepsi
5370,5370,5370,125401,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
5371,5371,5371,125402,31-45,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5372,5372,5372,125403,19-30,Male,CT113,Bangalore,Tier 1,Others
5373,5373,5373,125404,15-18,Male,CT113,Bangalore,Tier 1,CodeX
5374,5374,5374,125405,31-45,Female,CT116,Hyderabad,Tier 1,Gangster
5375,5375,5375,125406,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5376,5376,5376,125407,19-30,Female,CT113,Bangalore,Tier 1,CodeX
5377,5377,5377,125408,19-30,Female,CT115,Kolkata,Tier 2,CodeX
5378,5378,5378,125409,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5379,5379,5379,125410,31-45,Male,CT115,Kolkata,Tier 2,Cola-Coka
5380,5380,5380,125411,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5381,5381,5381,125412,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5382,5382,5382,125413,15-18,Female,CT118,Pune,Tier 2,CodeX
5383,5383,5383,125414,31-45,Female,CT116,Hyderabad,Tier 1,Blue Bull
5384,5384,5384,125415,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5385,5385,5385,125416,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5386,5386,5386,125417,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
5387,5387,5387,125418,15-18,Male,CT112,Mumbai,Tier 1,CodeX
5388,5388,5388,125419,15-18,Female,CT112,Mumbai,Tier 1,Cola-Coka
5389,5389,5389,125420,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5390,5390,5390,125421,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
5391,5391,5391,125422,19-30,Male,CT111,Delhi,Tier 1,Blue Bull
5392,5392,5392,125423,15-18,Female,CT112,Mumbai,Tier 1,Gangster
5393,5393,5393,125424,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
5394,5394,5394,125425,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5395,5395,5395,125426,15-18,Male,CT116,Hyderabad,Tier 1,CodeX
5396,5396,5396,125427,19-30,Male,CT119,Jaipur,Tier 2,Bepsi
5397,5397,5397,125428,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5398,5398,5398,125429,19-30,Male,CT112,Mumbai,Tier 1,CodeX
5399,5399,5399,125430,19-30,Male,CT112,Mumbai,Tier 1,Gangster
5400,5400,5400,125431,31-45,Female,CT113,Bangalore,Tier 1,Bepsi
5401,5401,5401,125432,15-18,Female,CT116,Hyderabad,Tier 1,Blue Bull
5402,5402,5402,125433,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5403,5403,5403,125434,19-30,Female,CT117,Ahmedabad,Tier 2,Blue Bull
5404,5404,5404,125435,15-18,Female,CT118,Pune,Tier 2,Blue Bull
5405,5405,5405,125436,65+,Female,CT116,Hyderabad,Tier 1,CodeX
5406,5406,5406,125437,19-30,Female,CT114,Chennai,Tier 1,CodeX
5407,5407,5407,125438,19-30,Male,CT111,Delhi,Tier 1,Sky 9
5408,5408,5408,125439,31-45,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5409,5409,5409,125440,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5410,5410,5410,125441,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
5411,5411,5411,125442,19-30,Male,CT116,Hyderabad,Tier 1,Gangster
5412,5412,5412,125443,15-18,Male,CT118,Pune,Tier 2,Blue Bull
5413,5413,5413,125444,15-18,Female,CT116,Hyderabad,Tier 1,Cola-Coka
5414,5414,5414,125445,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5415,5415,5415,125446,19-30,Male,CT115,Kolkata,Tier 2,Cola-Coka
5416,5416,5416,125447,19-30,Female,CT112,Mumbai,Tier 1,Gangster
5417,5417,5417,125448,31-45,Female,CT114,Chennai,Tier 1,Cola-Coka
5418,5418,5418,125449,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5419,5419,5419,125450,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5420,5420,5420,125451,19-30,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5421,5421,5421,125452,31-45,Female,CT112,Mumbai,Tier 1,Bepsi
5422,5422,5422,125453,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5423,5423,5423,125454,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5424,5424,5424,125455,15-18,Female,CT112,Mumbai,Tier 1,Cola-Coka
5425,5425,5425,125456,19-30,Female,CT113,Bangalore,Tier 1,Blue Bull
5426,5426,5426,125457,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
5427,5427,5427,125458,15-18,Male,CT113,Bangalore,Tier 1,Gangster
5428,5428,5428,125459,65+,Male,CT112,Mumbai,Tier 1,Gangster
5429,5429,5429,125460,46-65,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5430,5430,5430,125461,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5431,5431,5431,125462,19-30,Female,CT112,Mumbai,Tier 1,Cola-Coka
5432,5432,5432,125463,19-30,Female,CT116,Hyderabad,Tier 1,Cola-Coka
5433,5433,5433,125464,19-30,Male,CT116,Hyderabad,Tier 1,Sky 9
5434,5434,5434,125465,15-18,Male,CT117,Ahmedabad,Tier 2,Gangster
5435,5435,5435,125466,19-30,Female,CT114,Chennai,Tier 1,Others
5436,5436,5436,125467,46-65,Male,CT116,Hyderabad,Tier 1,Bepsi
5437,5437,5437,125468,46-65,Female,CT114,Chennai,Tier 1,Gangster
5438,5438,5438,125469,19-30,Female,CT118,Pune,Tier 2,Gangster
5439,5439,5439,125470,19-30,Male,CT118,Pune,Tier 2,CodeX
5440,5440,5440,125471,31-45,Female,CT115,Kolkata,Tier 2,Sky 9
5441,5441,5441,125472,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5442,5442,5442,125473,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
5443,5443,5443,125474,15-18,Female,CT113,Bangalore,Tier 1,Blue Bull
5444,5444,5444,125475,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
5445,5445,5445,125476,15-18,Female,CT114,Chennai,Tier 1,Gangster
5446,5446,5446,125477,19-30,Male,CT116,Hyderabad,Tier 1,Blue Bull
5447,5447,5447,125478,31-45,Male,CT113,Bangalore,Tier 1,Gangster
5448,5448,5448,125479,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5449,5449,5449,125480,19-30,Female,CT118,Pune,Tier 2,Blue Bull
5450,5450,5450,125481,19-30,Female,CT113,Bangalore,Tier 1,Cola-Coka
5451,5451,5451,125482,19-30,Male,CT118,Pune,Tier 2,Gangster
5452,5452,5452,125483,15-18,Female,CT116,Hyderabad,Tier 1,Bepsi
5453,5453,5453,125484,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
5454,5454,5454,125485,15-18,Female,CT113,Bangalore,Tier 1,Blue Bull
5455,5455,5455,125486,31-45,Male,CT111,Delhi,Tier 1,Blue Bull
5456,5456,5456,125487,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
5457,5457,5457,125488,46-65,Female,CT113,Bangalore,Tier 1,Cola-Coka
5458,5458,5458,125489,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
5459,5459,5459,125490,19-30,Male,CT119,Jaipur,Tier 2,Cola-Coka
5460,5460,5460,125491,19-30,Male,CT118,Pune,Tier 2,Sky 9
5461,5461,5461,125492,15-18,Male,CT112,Mumbai,Tier 1,Cola-Coka
5462,5462,5462,125493,15-18,Male,CT119,Jaipur,Tier 2,Gangster
5463,5463,5463,125494,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
5464,5464,5464,125495,19-30,Male,CT113,Bangalore,Tier 1,Cola-Coka
5465,5465,5465,125496,31-45,Male,CT113,Bangalore,Tier 1,Gangster
5466,5466,5466,125497,46-65,Male,CT116,Hyderabad,Tier 1,Gangster
5467,5467,5467,125498,19-30,Male,CT115,Kolkata,Tier 2,Gangster
5468,5468,5468,125499,31-45,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5469,5469,5469,125500,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5470,5470,5470,125501,15-18,Female,CT112,Mumbai,Tier 1,Bepsi
5471,5471,5471,125502,31-45,Male,CT118,Pune,Tier 2,Bepsi
5472,5472,5472,125503,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5473,5473,5473,125504,31-45,Female,CT113,Bangalore,Tier 1,Sky 9
5474,5474,5474,125505,19-30,Male,CT112,Mumbai,Tier 1,Gangster
5475,5475,5475,125506,31-45,Female,CT113,Bangalore,Tier 1,Blue Bull
5476,5476,5476,125507,31-45,Male,CT113,Bangalore,Tier 1,Gangster
5477,5477,5477,125508,15-18,Male,CT116,Hyderabad,Tier 1,Bepsi
5478,5478,5478,125509,15-18,Female,CT118,Pune,Tier 2,Gangster
5479,5479,5479,125510,31-45,Male,CT114,Chennai,Tier 1,Blue Bull
5480,5480,5480,125511,19-30,Male,CT114,Chennai,Tier 1,Bepsi
5481,5481,5481,125512,31-45,Male,CT116,Hyderabad,Tier 1,Gangster
5482,5482,5482,125513,31-45,Non-binary,CT116,Hyderabad,Tier 1,Gangster
5483,5483,5483,125514,31-45,Female,CT116,Hyderabad,Tier 1,Bepsi
5484,5484,5484,125515,31-45,Male,CT119,Jaipur,Tier 2,Sky 9
5485,5485,5485,125516,19-30,Male,CT111,Delhi,Tier 1,Others
5486,5486,5486,125517,31-45,Male,CT114,Chennai,Tier 1,Gangster
5487,5487,5487,125518,31-45,Female,CT113,Bangalore,Tier 1,Cola-Coka
5488,5488,5488,125519,19-30,Female,CT114,Chennai,Tier 1,CodeX
5489,5489,5489,125520,19-30,Female,CT112,Mumbai,Tier 1,Others
5490,5490,5490,125521,31-45,Female,CT118,Pune,Tier 2,Bepsi
5491,5491,5491,125522,19-30,Female,CT111,Delhi,Tier 1,Gangster
5492,5492,5492,125523,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
5493,5493,5493,125524,19-30,Female,CT113,Bangalore,Tier 1,Gangster
5494,5494,5494,125525,19-30,Non-binary,CT118,Pune,Tier 2,Bepsi
5495,5495,5495,125526,19-30,Male,CT118,Pune,Tier 2,Gangster
5496,5496,5496,125527,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
5497,5497,5497,125528,31-45,Male,CT112,Mumbai,Tier 1,Gangster
5498,5498,5498,125529,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5499,5499,5499,125530,19-30,Female,CT117,Ahmedabad,Tier 2,Gangster
5500,5500,5500,125531,19-30,Male,CT120,Lucknow,Tier 2,Gangster
5501,5501,5501,125532,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
5502,5502,5502,125533,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
5503,5503,5503,125534,19-30,Male,CT113,Bangalore,Tier 1,CodeX
5504,5504,5504,125535,19-30,Non-binary,CT114,Chennai,Tier 1,Blue Bull
5505,5505,5505,125536,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
5506,5506,5506,125537,15-18,Male,CT112,Mumbai,Tier 1,Blue Bull
5507,5507,5507,125538,46-65,Male,CT112,Mumbai,Tier 1,Blue Bull
5508,5508,5508,125539,19-30,Male,CT114,Chennai,Tier 1,Blue Bull
5509,5509,5509,125540,15-18,Female,CT114,Chennai,Tier 1,Sky 9
5510,5510,5510,125541,65+,Female,CT113,Bangalore,Tier 1,CodeX
5511,5511,5511,125542,19-30,Male,CT117,Ahmedabad,Tier 2,Cola-Coka
5512,5512,5512,125543,19-30,Male,CT112,Mumbai,Tier 1,Gangster
5513,5513,5513,125544,31-45,Male,CT118,Pune,Tier 2,Bepsi
5514,5514,5514,125545,19-30,Female,CT113,Bangalore,Tier 1,Sky 9
5515,5515,5515,125546,15-18,Male,CT114,Chennai,Tier 1,Blue Bull
5516,5516,5516,125547,31-45,Female,CT116,Hyderabad,Tier 1,Gangster
5517,5517,5517,125548,15-18,Male,CT118,Pune,Tier 2,Blue Bull
5518,5518,5518,125549,19-30,Female,CT114,Chennai,Tier 1,CodeX
5519,5519,5519,125550,19-30,Female,CT115,Kolkata,Tier 2,Cola-Coka
5520,5520,5520,125551,31-45,Male,CT116,Hyderabad,Tier 1,CodeX
5521,5521,5521,125552,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
5522,5522,5522,125553,15-18,Male,CT111,Delhi,Tier 1,Sky 9
5523,5523,5523,125554,19-30,Male,CT112,Mumbai,Tier 1,Cola-Coka
5524,5524,5524,125555,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5525,5525,5525,125556,31-45,Male,CT114,Chennai,Tier 1,Gangster
5526,5526,5526,125557,19-30,Male,CT116,Hyderabad,Tier 1,Bepsi
5527,5527,5527,125558,65+,Male,CT114,Chennai,Tier 1,Cola-Coka
5528,5528,5528,125559,31-45,Male,CT114,Chennai,Tier 1,CodeX
5529,5529,5529,125560,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5530,5530,5530,125561,19-30,Female,CT117,Ahmedabad,Tier 2,Blue Bull
5531,5531,5531,125562,31-45,Male,CT113,Bangalore,Tier 1,Cola-Coka
5532,5532,5532,125563,19-30,Female,CT112,Mumbai,Tier 1,Bepsi
5533,5533,5533,125564,31-45,Male,CT112,Mumbai,Tier 1,Cola-Coka
5534,5534,5534,125565,31-45,Male,CT118,Pune,Tier 2,Cola-Coka
5535,5535,5535,125566,19-30,Male,CT113,Bangalore,Tier 1,Sky 9
5536,5536,5536,125567,19-30,Male,CT113,Bangalore,Tier 1,Gangster
5537,5537,5537,125568,19-30,Male,CT118,Pune,Tier 2,Blue Bull
5538,5538,5538,125569,15-18,Female,CT116,Hyderabad,Tier 1,Blue Bull
5539,5539,5539,125570,19-30,Female,CT115,Kolkata,Tier 2,Bepsi
5540,5540,5540,125571,15-18,Female,CT113,Bangalore,Tier 1,Blue Bull
5541,5541,5541,125572,19-30,Male,CT112,Mumbai,Tier 1,CodeX
5542,5542,5542,125573,19-30,Male,CT118,Pune,Tier 2,Gangster
5543,5543,5543,125574,15-18,Female,CT111,Delhi,Tier 1,Sky 9
5544,5544,5544,125575,46-65,Female,CT116,Hyderabad,Tier 1,Bepsi
5545,5545,5545,125576,46-65,Male,CT112,Mumbai,Tier 1,CodeX
5546,5546,5546,125577,19-30,Male,CT118,Pune,Tier 2,Cola-Coka
5547,5547,5547,125578,19-30,Non-binary,CT118,Pune,Tier 2,Gangster
5548,5548,5548,125579,19-30,Male,CT114,Chennai,Tier 1,Others
5549,5549,5549,125580,19-30,Female,CT116,Hyderabad,Tier 1,Bepsi
5550,5550,5550,125581,19-30,Female,CT113,Bangalore,Tier 1,Gangster
5551,5551,5551,125582,19-30,Non-binary,CT115,Kolkata,Tier 2,Blue Bull
5552,5552,5552,125583,19-30,Female,CT113,Bangalore,Tier 1,Bepsi
5553,5553,5553,125584,15-18,Female,CT116,Hyderabad,Tier 1,CodeX
5554,5554,5554,125585,19-30,Male,CT118,Pune,Tier 2,Gangster
5555,5555,5555,125586,19-30,Female,CT118,Pune,Tier 2,Blue Bull
5556,5556,5556,125587,15-18,Male,CT116,Hyderabad,Tier 1,Cola-Coka
5557,5557,5557,125588,19-30,Female,CT113,Bangalore,Tier 1,Others
5558,5558,5558,125589,15-18,Male,CT111,Delhi,Tier 1,Cola-Coka
5559,5559,5559,125590,15-18,Male,CT115,Kolkata,Tier 2,Gangster
5560,5560,5560,125591,15-18,Female,CT116,Hyderabad,Tier 1,Cola-Coka
5561,5561,5561,125592,19-30,Male,CT113,Bangalore,Tier 1,Bepsi
5562,5562,5562,125593,31-45,Male,CT115,Kolkata,Tier 2,Others
5563,5563,5563,125594,31-45,Female,CT118,Pune,Tier 2,Bepsi
5564,5564,5564,125595,15-18,Male,CT118,Pune,Tier 2,Gangster
5565,5565,5565,125596,19-30,Non-binary,CT112,Mumbai,Tier 1,Cola-Coka
5566,5566,5566,125597,65+,Male,CT113,Bangalore,Tier 1,Sky 9
